distance_road_surface,z_height_road_surface
1111.5,0.000449899531521029
1111.55,0.000639548772672838
1111.6,0.000402643769824251
1111.65,0.000668123171699037
1111.7,0.00079402533410371
1111.75,0.00070312405563213
1111.8,0.000717269436778254
1111.85,0.000181356030646412
1111.9,0.000153746020812157
1111.95,0.000543317967961285
1112,9.43068295950568E-05
1112.05,0.000623201325691
1112.1,0.000443340451858711
1112.15,0.000309261349143804
1112.2,0.000241675203133335
1112.25,0.000455536445981848
1112.3,0.000112141322667798
1112.35,6.31845147020461E-05
1112.4,0.000170204933683213
1112.45,0.000493513710773514
1112.5,0.000925692694696662
1112.55,0.000751622610901937
1112.6,0.000245792744328496
1112.65,0.000677362355447748
1112.7,0.000861907713026811
1112.75,9.41953463897175E-05
1112.8,0.000160844377740923
1112.85,0.000974684688304758
1112.9,8.2435374026806E-05
1112.95,6.6924827978209E-05
1113,0.000576881747003678
1113.05,0.000533749042535998
1113.1,0.00049403634400954
1113.15,0.000370632401772257
1113.2,0.000499693801277185
1113.25,0.00094467096296261
1113.3,0.000529560580216823
1113.35,0.000314379630898756
1113.4,0.000458328815163227
1113.45,0.000281062690130104
1113.5,0.000740403582496731
1113.55,0.0004824717425228
1113.6,0.00018780529549904
1113.65,0.000409954575383279
1113.7,0.000707669645373298
1113.75,0.000650442429693625
1113.8,0.000504327405252076
1113.85,0.000320622757978223
1113.9,0.000284622170599146
1113.95,0.000837538525664865
1114,0.000793568651923523
1114.05,0.000527329134922756
1114.1,2.022056140386E-05
1114.15,0.000662918008205054
1114.2,0.000952381040438118
1114.25,0.000690313068091394
1114.3,0.000873795840120605
1114.35,0.000158094216988674
1114.4,0.000725964877048957
1114.45,0.000314630547694602
1114.5,0.000573837934346079
1114.55,0.000302119307273101
1114.6,0.000371241127622231
1114.65,0.000707957258923049
1114.7,0.000888256212871336
1114.75,0.000893323973039085
1114.8,0.000639530822732357
1114.85,1.66396217453239E-05
1114.9,4.33479543697073E-05
1114.95,0.000547420689136621
1115,0.000449139070911361
1115.05,0.000601056390925458
1115.1,0.000431409789566287
1115.15,0.000316572005553623
1115.2,4.80305564822797E-05
1115.25,0.000670015376629671
1115.3,0.000272852826794567
1115.35,0.000942225515803336
1115.4,0.000388514184851559
1115.45,1.92213878920552E-05
1115.5,0.000157621218003967
1115.55,0.000398419322761547
1115.6,0.000355394525247071
1115.65,0.000178947499716933
1115.7,0.000904033604045205
1115.75,0.00034168917658198
1115.8,0.000971030601699437
1115.85,0.00084414982110221
1115.9,0.000946361061767775
1115.95,0.000387562939536918
1116,0.000188417639991805
1116.05,0.000956530055958144
1116.1,0.00022715151941614
1116.15,0.000843882459902407
1116.2,0.000173865865258937
1116.25,0.000742973498209635
1116.3,0.000848029347640166
1116.35,0.000920341242303181
1116.4,6.46644639032149E-05
1116.45,0.000623591867490601
1116.5,0.000589393138455091
1116.55,0.000934253229122215
1116.6,3.17993210941531E-05
1116.65,0.000646505121742471
1116.7,2.97375734270867E-05
1116.75,0.000807458944614721
1116.8,5.89845917323922E-05
1116.85,0.000180037985690643
1116.9,0.000851783886816582
1116.95,9.59866699785532E-05
1117,0.000339678891955983
1117.05,0.000133924617469272
1117.1,0.000944369476824342
1117.15,0.000874639604685259
1117.2,0.000865028347857012
1117.25,0.000211615295321255
1117.3,0.000327714317297213
1117.35,0.000429713666333148
1117.4,0.000741507688928248
1117.45,0.000659369565261578
1117.5,0.000113994888953122
1117.55,0.000230889710168909
1117.6,0.000388746677166458
1117.65,0.000123328433887901
1117.7,0.000749996025006392
1117.75,0.000988639255833873
1117.8,0.000673922596733487
1117.85,0.00059544578781979
1117.9,6.21286472862709E-05
1117.95,0.000648486492792367
1118,0.000692525534354518
1118.05,0.000433133436228539
1118.1,3.2937434611467E-05
1118.15,0.000624282275673914
1118.2,0.000595751538306588
1118.25,0.000134840377054046
1118.3,0.000864858847901225
1118.35,0.000940946738310314
1118.4,0.000359630112535974
1118.45,2.92021547889704E-05
1118.5,0.000419386091486801
1118.55,2.72867543663584E-05
1118.6,0.000399222481721928
1118.65,0.000325233589028578
1118.7,0.000811079821640061
1118.75,0.000194297579289895
1118.8,0.000138191711230588
1118.85,0.000494882305622681
1118.9,0.000911574114884882
1118.95,0.000792960064648374
1119,0.000133968047204243
1119.05,4.9052744008603E-06
1119.1,0.000757103356110258
1119.15,9.28543758662558E-05
1119.2,0.000810246163454929
1119.25,0.000199520231401034
1119.3,1.85723267197003E-05
1119.35,0.000732975347773745
1119.4,0.000577916548546902
1119.45,0.00064176538333268
1119.5,0.000674677388337976
1119.55,0.000645196304674266
1119.6,0.000585001426456805
1119.65,0.000496798497028104
1119.7,0.000307609600033683
1119.75,0.000167497665366453
1119.8,0.000429250656704305
1119.85,2.1411891082096E-06
1119.9,0.000303765822426701
1119.95,0.000901957634009422
1120,0.000255816082936006
1120.05,0.000912691237736546
1120.1,0.000309372893073047
1120.15,2.42055178131444E-05
1120.2,0.000957724001453645
1120.25,0.000569870860115602
1120.3,2.72058818987412E-05
1120.35,0.000237296627925085
1120.4,0.000891834179044069
1120.45,0.000511285698480001
1120.5,8.82895751517181E-05
1120.55,0.000939996505954359
1120.6,0.000870214378262358
1120.65,3.01830930486949E-05
1120.7,0.000312003462029661
1120.75,0.000449173141051736
1120.8,0.000246003250036861
1120.85,0.000580083191031161
1120.9,6.78170752864998E-05
1120.95,0.000184903359242736
1121,0.000444124144948133
1121.05,0.000239120209350021
1121.1,0.000639180760612565
1121.15,0.000112243046075
1121.2,0.00085951302278297
1121.25,1.52864496906593E-05
1121.3,0.00067438792531965
1121.35,0.000808657466702541
1121.4,0.000559930546856974
1121.45,0.000865098443575993
1121.5,0.000695501287418031
1121.55,0.000426430178186842
1121.6,1.69475563051924E-06
1121.65,0.000398151357760374
1121.7,0.000595811788484902
1121.75,0.000766839952338061
1121.8,0.000427874742138512
1121.85,0.000417193047614034
1121.9,0.000327663714654684
1121.95,3.25376683528988E-05
1122,0.000527770596600146
1122.05,0.00023061851950037
1122.1,0.000808479259940283
1122.15,0.0001359173734729
1122.2,0.00064923220712736
1122.25,0.000462864862058492
1122.3,0.000541479741750072
1122.35,0.000769764576249593
1122.4,7.80690738141942E-05
1122.45,0.000996341349968421
1122.5,0.000156061110793376
1122.55,0.000328912215460642
1122.6,0.000315432541093958
1122.65,0.000672694725232586
1122.7,0.000744443067628584
1122.75,0.000256955723104101
1122.8,2.20639417135718E-05
1122.85,0.000330540677983551
1122.9,0.000413199839965165
1122.95,0.000587152234159155
1123,0.00094075269249046
1123.05,0.000720990526706112
1123.1,0.000837074167233907
1123.15,0.000779110166487637
1123.2,0.000483764534957918
1123.25,0.00092957946315605
1123.3,0.000838052773295252
1123.35,0.000189388605500541
1123.4,0.000357055376668012
1123.45,9.87335331753481E-06
1123.5,0.000689443324507029
1123.55,0.000451915651995267
1123.6,0.000224642695322767
1123.65,0.000776916243563135
1123.7,0.000193631167844251
1123.75,0.000952321894722987
1123.8,0.000377079216175027
1123.85,0.000202300072696777
1123.9,0.00086310121629228
1123.95,0.000192826806675839
1124,4.52573070047572E-05
1124.05,0.000808999684974094
1124.1,0.000165059304362652
1124.15,0.000511207074870384
1124.2,0.000259446015371892
1124.25,0.000107268324771948
1124.3,0.000700215148764413
1124.35,0.000259355891670933
1124.4,0.000567261253402752
1124.45,0.000424769243356494
1124.5,6.38797047992276E-05
1124.55,9.10261835043933E-05
1124.6,0.000963525746854343
1124.65,0.000968615840683997
1124.7,0.000613425842657301
1124.75,0.000366814457152498
1124.8,0.000266780441073469
1124.85,0.000267197852857826
1124.9,0.000516749862082606
1124.95,0.00015997083629628
1125,2.35861942836165E-05
1125.05,0.000656784165415051
1125.1,0.000822388157408031
1125.15,0.000606772601308112
1125.2,0.000443822283808804
1125.25,0.000299806902183519
1125.3,0.000673404270679675
1125.35,0.000603702702657422
1125.4,0.000929444306454569
1125.45,0.000545115030050379
1125.5,0.000682491520462984
1125.55,0.000796345565056783
1125.6,5.14086710992436E-05
1125.65,0.000104903797587724
1125.7,7.32637991306707E-05
1125.75,0.000601039414790383
1125.8,0.000306725218114108
1125.85,0.000251119500796044
1125.9,0.000634896080870258
1125.95,0.000191897564341264
1126,0.000625125658100841
1126.05,0.000377421997325836
1126.1,0.000319633613824695
1126.15,0.000176768901230129
1126.2,0.000140825804606179
1126.25,0.000164647652815856
1126.3,0.000539348481363082
1126.35,0.000650289460821909
1126.4,0.000590372105763177
1126.45,0.000284216728038834
1126.5,0.000325379341012453
1126.55,0.000598960189286458
1126.6,0.000428385741542031
1126.65,0.000370383669805423
1126.7,0.000957061362899059
1126.75,0.000375682283886052
1126.8,0.000151976429584291
1126.85,0.00014242695229212
1126.9,0.000161805443092341
1126.95,0.000438105002971198
1127,0.000552489622074204
1127.05,0.000624847853391543
1127.1,6.71408841373217E-05
1127.15,0.000302933866461158
1127.2,0.000789772942903104
1127.25,1.66007661890326E-05
1127.3,0.000459605423882629
1127.35,0.000630181709377143
1127.4,0.000971928323223547
1127.45,0.00058414119210625
1127.5,0.000888612890857814
1127.55,0.00044180322934395
1127.6,9.72754799184745E-05
1127.65,0.000354858925104922
1127.7,0.000682417945928805
1127.75,0.000180747699852001
1127.8,0.000956780702614067
1127.85,0.000783972912006497
1127.9,0.000626742693367778
1127.95,0.000735717777203998
1128,0.000106297125346698
1128.05,0.000190991603852777
1128.1,0.000696553995786638
1128.15,0.000113414326997899
1128.2,0.000477756476259259
1128.25,0.000335207766254956
1128.3,0.000898554701825591
1128.35,0.000844969261728298
1128.4,0.000815679243927866
1128.45,0.000950622635957877
1128.5,0.000152361511558998
1128.55,0.000270393759197049
1128.6,0.000445090721602442
1128.65,0.000351057115688885
1128.7,1.02556194812328E-05
1128.75,0.000355155613821211
1128.8,0.000893206145506596
1128.85,5.00490701742028E-05
1128.9,0.000886458671222425
1128.95,0.000409505870745375
1129,0.000196684234699516
1129.05,0.000247383111917419
1129.1,0.00017857030695494
1129.15,0.000130760473762341
1129.2,0.000436214672869976
1129.25,0.000582160279854729
1129.3,0.000348118667113522
1129.35,0.000841941328380589
1129.4,0.000784656556295798
1129.45,0.000936949423537452
1129.5,0.0006249056722601
1129.55,0.00085777421331053
1129.6,0.000191805849807873
1129.65,0.000294221784020526
1129.7,0.000762904494445502
1129.75,0.000874302972922676
1129.8,0.000295065043001791
1129.85,0.00019388146694532
1129.9,0.000884791644425992
1129.95,0.000324224539069898
1130,0.000490135203995281
1130.05,0.000158687433221285
1130.1,0.00041941954098461
1130.15,0.000329761144170077
1130.2,0.000386726430436963
1130.25,2.07999337701403E-06
1130.3,0.000505447436076454
1130.35,6.25170810467512E-06
1130.4,0.000790938768344737
1130.45,7.61515836720637E-05
1130.5,0.000632128303176003
1130.55,0.000726218512202871
1130.6,0.000283492304336853
1130.65,0.000731236373630861
1130.7,0.000503194428228034
1130.75,0.000713653587509426
1130.8,0.000729022067885996
1130.85,0.00049449680315094
1130.9,0.000826461143891712
1130.95,0.000782451952752455
1131,0.000172809819871078
1131.05,0.000238981179058509
1131.1,0.00065170955190084
1131.15,0.000862555898186509
1131.2,5.14814192602872E-05
1131.25,0.000279871552011819
1131.3,0.00059828734461214
1131.35,0.000506207474703245
1131.4,0.000613286495874515
1131.45,0.000856327738016607
1131.5,0.000400701345345069
1131.55,0.000863690331784058
1131.6,0.00090975978632322
1131.65,0.000468395399656846
1131.7,0.00093827449071755
1131.75,0.000326889787158802
1131.8,0.000245867778589362
1131.85,0.000988207988549348
1131.9,0.000848411416655608
1131.95,0.000225092857765161
1132,0.000868311582272888
1132.05,0.000476081452628242
1132.1,0.00063682964948247
1132.15,0.000326016361319598
1132.2,5.96906156876531E-05
1132.25,0.000250397324224174
1132.3,0.000904691753274013
1132.35,0.000205728879460869
1132.4,0.00044494381306411
1132.45,0.000177110726108873
1132.5,0.000457357769743263
1132.55,0.000854983998608084
1132.6,0.000117711484398427
1132.65,0.000927766996444029
1132.7,0.000819974086595996
1132.75,0.000607409547066377
1132.8,0.000598688708041872
1132.85,8.87353359082086E-05
1132.9,0.000353587633894941
1132.95,0.000806865793865643
1133,0.000196471600839481
1133.05,0.000590017680771268
1133.1,0.000714686978411155
1133.15,0.000523796627687477
1133.2,0.000352242072936321
1133.25,0.000330786158299728
1133.3,8.11010118049065E-05
1133.35,0.00052170236735045
1133.4,0.000869295820234548
1133.45,0.000156076016241527
1133.5,0.000414828654505594
1133.55,0.000816914918190942
1133.6,0.000640295304532555
1133.65,0.000477549740164534
1133.7,0.000904058822197463
1133.75,0.000536937432982497
1133.8,0.000582196346463988
1133.85,0.000493688187789646
1133.9,0.000467867981795778
1133.95,3.06866480646377E-05
1134,0.000933082861783992
1134.05,0.000918703024762023
1134.1,0.000999284736682068
1134.15,0.00082049320645392
1134.2,8.71741780845044E-05
1134.25,0.000161404633426696
1134.3,0.000761110446512155
1134.35,0.000992645345259345
1134.4,0.000169491929010941
1134.45,0.00037599455148328
1134.5,0.000388752324571958
1134.55,0.000164433281036114
1134.6,0.000199607168639291
1134.65,0.000252766982196597
1134.7,0.000620814970584406
1134.75,0.000572441702926967
1134.8,0.000207224184530839
1134.85,0.000172342509300917
1134.9,0.000570067261792174
1134.95,0.000513385147602697
1135,0.000110613034567054
1135.05,0.000727490459003598
1135.1,0.000387840290192915
1135.15,0.000423348878161732
1135.2,0.000470196625749254
1135.25,0.000900408400363301
1135.3,8.33586947644763E-05
1135.35,0.000202488480121116
1135.4,0.000687390188748243
1135.45,0.000338092450559459
1135.5,0.000692186808598719
1135.55,0.000862575105803695
1135.6,0.000932201447454319
1135.65,0.000766407681360608
1135.7,0.000447903279738147
1135.75,0.000218203420552738
1135.8,0.000150338652713412
1135.85,0.000625129408296957
1135.9,0.000912212461443936
1135.95,0.000894428192633179
1136,0.000922191712865876
1136.05,0.000601890085069626
1136.1,0.000962715356647982
1136.15,0.000850725814847775
1136.2,0.000631429056092363
1136.25,0.000833479931243752
1136.3,0.000148791297065993
1136.35,0.000149828295830555
1136.4,0.00060649388753992
1136.45,0.000801755894331497
1136.5,0.000199134355033279
1136.55,6.54985212510346E-05
1136.6,0.000274797529260627
1136.65,0.000594222515262302
1136.7,0.00031741275680062
1136.75,6.55124042090031E-05
1136.8,0.00067196792362144
1136.85,0.000534073645897861
1136.9,0.000133772946413878
1136.95,7.59473475813242E-05
1137,0.000180832793290918
1137.05,0.000278815728711713
1137.1,5.73017636726462E-05
1137.15,0.000969445853665864
1137.2,0.000763121545760864
1137.25,0.00086172580816828
1137.3,0.000690734377291673
1137.35,0.000104116635956654
1137.4,0.000608879822796467
1137.45,0.000185559040848193
1137.5,0.00039124648175717
1137.55,0.000660703578493029
1137.6,4.57643294271191E-05
1137.65,0.000165275202279382
1137.7,0.000434795564403393
1137.75,0.000538564407835591
1137.8,0.000271469027703913
1137.85,1.88541662724434E-05
1137.9,0.000980463630724346
1137.95,0.000738409647099813
1138,0.000460716963714075
1138.05,0.000277358957603303
1138.1,0.000469715511204472
1138.15,0.000962916382443896
1138.2,0.000763022429502742
1138.25,0.000976692929328636
1138.3,0.000133194354774769
1138.35,0.000367657243020611
1138.4,0.000154998806810711
1138.45,0.000971232826513053
1138.5,0.00087028331770902
1138.55,0.000144991834676922
1138.6,0.000871638112129666
1138.65,0.0003786158196801
1138.7,0.00070177497849285
1138.75,6.84619932857613E-05
1138.8,0.000937244761091119
1138.85,5.49187426496152E-05
1138.9,0.000999143435544471
1138.95,0.000722135477382375
1139,0.000878473355324959
1139.05,5.42981124429309E-06
1139.1,0.000152110791071027
1139.15,0.000514393214179229
1139.2,0.000843785105563784
1139.25,0.000949912758772288
1139.3,0.000332369730888681
1139.35,0.000735219196048987
1139.4,0.000980687632219396
1139.45,0.000822534319888783
1139.5,0.000227197862121069
1139.55,0.000126832638408286
1139.6,0.000962017467296843
1139.65,0.000267631502399688
1139.7,0.000726057357963486
1139.75,0.000475224620348351
1139.8,0.000381351318690265
1139.85,0.000304220833305426
1139.9,0.000598536228244037
1139.95,0.000352499251494344
1140,0.000417936585276097
1140.05,0.000153631295656617
1140.1,0.000176230801325214
1140.15,0.000369359621410005
1140.2,0.000863182312857851
1140.25,0.000906724962365889
1140.3,0.000530891829456466
1140.35,0.000113609658090406
1140.4,0.000386740550674338
1140.45,0.000619360613796533
1140.5,0.000126287543533206
1140.55,0.000636436677061706
1140.6,0.000298300708962248
1140.65,7.31663158687246E-05
1140.7,0.00053627361826294
1140.75,0.00079482045962741
1140.8,0.000185337385095865
1140.85,0.000149716037140173
1140.9,0.000126896137335222
1140.95,0.000293085736226573
1141,0.000641826078921142
1141.05,0.000652332157869038
1141.1,0.000883058714982994
1141.15,0.000271638747335425
1141.2,0.000522653833836243
1141.25,0.000834241074512771
1141.3,0.00095651099824875
1141.35,6.32170341029157E-05
1141.4,0.000742591357393803
1141.45,0.000997921884957249
1141.5,0.000899338110808832
1141.55,0.000772094074701158
1141.6,0.000898725063628401
1141.65,0.000447154191429402
1141.7,0.000619528310018487
1141.75,0.000777830636804093
1141.8,0.00040125502632605
1141.85,0.000720828780103426
1141.9,0.000723650732481977
1141.95,0.000795849509935211
1142,4.89046665714465E-06
1142.05,0.000376104877521948
1142.1,0.000579839038883204
1142.15,0.000204336777225294
1142.2,0.000982971109097112
1142.25,0.000935563097358317
1142.3,0.000763510970963809
1142.35,6.52495634812373E-05
1142.4,0.00035597955683124
1142.45,0.000962248536179757
1142.5,0.000732856445429053
1142.55,0.000862877321245056
1142.6,0.00096170742504003
1142.65,0.000385053129183814
1142.7,0.000666615313226568
1142.75,0.000228632217041328
1142.8,0.000677647914739915
1142.85,0.000396266697344482
1142.9,0.000108797735016967
1142.95,7.94030310304329E-05
1143,0.000624356003265447
1143.05,0.000780547908503704
1143.1,0.000667541906873442
1143.15,0.00057593621098334
1143.2,0.000674091927424237
1143.25,0.00091835470557041
1143.3,0.000184961190512843
1143.35,0.000196116698384925
1143.4,0.000119066129191254
1143.45,0.000805834926551004
1143.5,0.000567255186288739
1143.55,0.000529239787890718
1143.6,0.000588519730765484
1143.65,9.83829919410978E-05
1143.7,0.000875920451222544
1143.75,0.000230453797537919
1143.8,0.000911179989716984
1143.85,0.000156091702968792
1143.9,0.000289149055728392
1143.95,0.00041781970599529
1144,0.000753438992447724
1144.05,9.4198125648373E-05
1144.1,0.000217012280569091
1144.15,0.000849908396392368
1144.2,0.000375069445553931
1144.25,0.00039176829051369
1144.3,0.000217308092507182
1144.35,0.000680584152017588
1144.4,0.000991363229039921
1144.45,0.000398985183826646
1144.5,0.00083274235500291
1144.55,0.000449769554998819
1144.6,0.000405645887697245
1144.65,0.000921803122132065
1144.7,0.000169335869052807
1144.75,0.000565840722600273
1144.8,0.000277660719255811
1144.85,0.00023320316069803
1144.9,0.000836961089541564
1144.95,0.000203839567766291
1145,0.00040603979483971
1145.05,0.00061121105646989
1145.1,8.66547220956645E-05
1145.15,0.000787824417196751
1145.2,5.56041458978633E-05
1145.25,0.000632033195493747
1145.3,0.000204294092456725
1145.35,0.000688642609287889
1145.4,0.000866186154900809
1145.45,6.0159486095983E-05
1145.5,1.61454947964029E-05
1145.55,0.000616219302661761
1145.6,0.00049798162807149
1145.65,0.000409880222570673
1145.7,0.000562254359145241
1145.75,7.04833314847313E-05
1145.8,0.000376591107585457
1145.85,0.000937444363111619
1145.9,1.592182401888E-05
1145.95,0.000142366045269785
1146,0.000757110460246379
1146.05,0.000547417579645958
1146.1,0.000453914916719533
1146.15,0.000982494842950468
1146.2,0.000560131513826399
1146.25,0.000279237900641682
1146.3,8.20435316550814E-05
1146.35,0.00077468060566995
1146.4,0.00055346846138993
1146.45,0.000490572861897977
1146.5,0.000411213763562423
1146.55,0.000930396024462216
1146.6,0.00062753895095955
1146.65,0.000319211319141432
1146.7,0.000600268099010624
1146.75,0.000996121048548678
1146.8,0.000543554064113432
1146.85,8.42173276649736E-05
1146.9,0.000615469479706025
1146.95,0.000711129262710765
1147,0.00052711368395781
1147.05,0.000645104834685565
1147.1,0.000580955801854835
1147.15,0.000604250470489815
1147.2,0.000446963953559309
1147.25,0.000225828955058901
1147.3,0.000931937175708624
1147.35,0.000177763678555032
1147.4,0.000559320407431822
1147.45,0.000932723283279533
1147.5,0.000867717386874289
1147.55,0.00019447893143592
1147.6,0.000273014202875712
1147.65,0.000254711381606719
1147.7,7.91026700709476E-05
1147.75,0.000427658332291933
1147.8,0.000760962832540447
1147.85,4.65201780437098E-05
1147.9,0.000418991026882256
1147.95,0.000116400101248543
1148,0.00049116495285206
1148.05,0.00031083995057512
1148.1,8.83426032497859E-05
1148.15,0.000389795938187595
1148.2,0.000598149975564337
1148.25,0.000946076423392866
1148.3,0.000801101568418801
1148.35,3.49730974252858E-05
1148.4,0.000942441907762844
1148.45,0.000244707014782429
1148.5,0.000923621996526156
1148.55,0.000206742571884955
1148.6,9.12664529402903E-05
1148.65,0.000480519978742992
1148.7,0.000630946548259583
1148.75,0.000304590953155495
1148.8,0.000837470083379285
1148.85,0.000611942340375193
1148.9,0.000673200502039492
1148.95,4.4996697880173E-06
1149,0.00029327238762914
1149.05,0.00015124131350561
1149.1,0.000979013212486905
1149.15,0.000197568193555261
1149.2,0.000936761798416838
1149.25,6.7858014625235E-06
1149.3,7.86962265143957E-05
1149.35,9.44590384190213E-05
1149.4,0.000914841457533308
1149.45,0.000275141019808237
1149.5,0.000193936735670164
1149.55,1.37174381891806E-05
1149.6,0.000384880154465026
1149.65,0.00098083564448119
1149.7,0.000547906178522709
1149.75,0.000456813323493448
1149.8,7.28467051284799E-05
1149.85,7.41147020601993E-05
1149.9,0.000784143395999419
1149.95,0.000683987332202766
1150,0.00292556482475639
1150.05,0.00626878603408669
1150.1,0.00287939650593186
1150.15,0.000177676276404001
1150.2,0.000397603389328636
1150.25,0.00033608432942079
1150.3,0.000372183379103811
1150.35,0.00092733226834093
1150.4,7.34765662631983E-05
1150.45,0.000376162333412214
1150.5,0.000263687502900682
1150.55,0.000911473136493007
1150.6,0.000418958573331223
1150.65,0.000258653603572836
1150.7,3.37173851997683E-05
1150.75,0.000633311490423143
1150.8,0.000532744060142558
1150.85,0.000175774764162225
1150.9,0.000115192382852381
1150.95,0.000230612667382787
1151,0.000589733314213587
1151.05,0.000144388428983643
1151.1,0.000356132080204138
1151.15,0.000439789950151948
1151.2,0.000792043460060944
1151.25,0.000854857193897219
1151.3,3.85328774246054E-05
1151.35,0.00052985274694047
1151.4,0.000469515720177704
1151.45,0.000706841147653161
1151.5,0.000322807061721114
1151.55,3.70985542644661E-05
1151.6,0.000721940828450309
1151.65,4.01400134460606E-06
1151.7,0.000907796501787209
1151.75,0.000751991496868438
1151.8,0.000584153148816421
1151.85,0.000893757672338272
1151.9,0.000680018795925071
1151.95,0.000341914149874548
1152,0.00048501886646278
1152.05,0.000125635971189786
1152.1,0.000754717765808973
1152.15,0.000778306241278288
1152.2,0.000283571616616312
1152.25,0.00025417271740715
1152.3,0.000781735615764767
1152.35,0.000607622049431448
1152.4,0.000620583189614536
1152.45,0.000984027455975984
1152.5,0.000693345927604114
1152.55,0.00084284869668778
1152.6,0.000142062932664425
1152.65,0.000285218813035815
1152.7,0.000431701117865727
1152.75,0.000245478348959007
1152.8,0.000565798535417419
1152.85,0.000453829299928637
1152.9,0.000566303913821858
1152.95,0.00090361740694814
1153,0.000702890231798558
1153.05,0.000725908730832091
1153.1,0.000266015570328299
1153.15,0.000818597408807513
1153.2,0.000722053989535883
1153.25,0.000416097431407574
1153.3,0.000637125221302771
1153.35,0.000452357725192329
1153.4,0.000853101813771834
1153.45,0.000893821327602707
1153.5,0.000780785341347692
1153.55,0.000659219366042191
1153.6,0.000469127479690781
1153.65,0.000272974936684593
1153.7,0.000272260788315777
1153.75,0.000340064604121172
1153.8,0.000119728707942884
1153.85,0.000748376303561843
1153.9,0.000767284443176667
1153.95,0.000492258955799243
1154,8.93535988630933E-05
1154.05,0.000204338140067518
1154.1,0.000157420133189328
1154.15,0.000183134603971102
1154.2,0.000914732743721199
1154.25,0.000343869506791786
1154.3,5.5039203898106E-05
1154.35,0.000933356590655562
1154.4,0.000203077769084211
1154.45,0.000488171791487257
1154.5,0.000939730758528546
1154.55,0.000173672218782484
1154.6,4.87549411915806E-05
1154.65,0.000933300420753644
1154.7,0.000345531379721646
1154.75,0.000912913022127869
1154.8,9.02588820855759E-05
1154.85,0.000590857620570664
1154.9,0.000115419910893332
1154.95,0.000614150780423545
1155,5.75507328326582E-05
1155.05,0.000648637105504331
1155.1,0.000894528263745174
1155.15,2.03612026058605E-05
1155.2,0.000971065372788256
1155.25,0.000869191225628269
1155.3,0.000760446738082747
1155.35,0.000770413065095129
1155.4,0.000370581672318339
1155.45,0.000685212965576439
1155.5,0.000727997422774401
1155.55,0.00072468409822549
1155.6,0.000932279047699791
1155.65,0.00091238817154669
1155.7,0.000715705168637807
1155.75,0.000414990632024577
1155.8,1.0521212255214E-05
1155.85,0.000489835516348388
1155.9,0.000308354116078717
1155.95,0.000672816394162474
1156,0.000518047732387958
1156.05,0.000734935751016898
1156.1,0.000976789792700227
1156.15,0.000205606076260279
1156.2,0.000725669716521071
1156.25,0.00071191402053547
1156.3,0.000660880265498591
1156.35,0.000376245529563107
1156.4,0.000696882119999108
1156.45,0.000390497957353007
1156.5,0.000899440497672752
1156.55,0.000612390774600947
1156.6,0.000910368824953842
1156.65,0.000950556313958771
1156.7,0.000978619755881914
1156.75,0.000942560621014563
1156.8,0.000766384856608837
1156.85,0.000825035074431846
1156.9,0.000125722154296967
1156.95,0.000717600607544944
1157,8.28207693707461E-05
1157.05,0.000288166315155778
1157.1,0.000898486748033191
1157.15,6.85573770881279E-05
1157.2,0.000141334868570283
1157.25,0.000534235455050768
1157.3,0.000522298519290461
1157.35,0.000300036384113136
1157.4,0.000199019631794889
1157.45,0.000352895183988105
1157.5,0.00072327766480181
1157.55,0.000266823847846099
1157.6,0.000296766038098803
1157.65,0.000408455429738532
1157.7,0.00026074303665968
1157.75,0.000199381938840446
1157.8,0.000334371443073022
1157.85,0.00042907993212521
1157.9,0.000826250931446269
1157.95,0.00075232346576544
1158,0.000874278534275237
1158.05,0.000529957420310076
1158.1,0.000778612097022995
1158.15,0.000620236194348619
1158.2,0.000991621498845801
1158.25,0.00087792393488674
1158.3,0.000154391866745641
1158.35,0.000981214360123852
1158.4,0.000912212775458804
1158.45,0.000587700613286663
1158.5,0.000718718465485469
1158.55,0.000681391899643883
1158.6,0.000267925552970886
1158.65,9.47310170583772E-05
1158.7,0.000512002928693866
1158.75,0.000575781100049509
1158.8,0.000303416127645614
1158.85,0.000575275810045943
1158.9,0.000519728854849507
1158.95,0.000537814463546607
1159,0.000667362282476929
1159.05,0.00093473464787871
1159.1,5.10008185576556E-05
1159.15,0.000353725485215715
1159.2,0.000440856901343772
1159.25,2.26145473920009E-05
1159.3,0.000958236244110063
1159.35,0.000896854933460808
1159.4,0.000940193422357429
1159.45,0.000363175705038185
1159.5,0.000968116577216074
1159.55,9.89094055515071E-05
1159.6,8.53181137253285E-05
1159.65,0.000923410426214142
1159.7,0.000937431827631988
1159.75,0.000566584337894481
1159.8,8.15029116717255E-05
1159.85,0.000607808878732673
1159.9,0.000266689293909862
1159.95,0.000838538169909811
1160,0.000702769468539594
1160.05,0.000897995976770143
1160.1,0.000394661998513546
1160.15,0.000537494038467281
1160.2,0.00013885614918939
1160.25,4.85799774808415E-06
1160.3,0.000167028757284099
1160.35,0.000938435781381302
1160.4,0.000482305185837748
1160.45,0.000863045311421555
1160.5,0.00095337209062451
1160.55,0.000411981385252763
1160.6,0.000138462891129874
1160.65,0.000497004216076362
1160.7,0.000129309696297603
1160.75,0.000907361186318468
1160.8,0.000106712064733479
1160.85,0.000739984494740433
1160.9,0.000808955832439494
1160.95,0.000312803620825076
